certamen;origen;fecha;anio;cerveceria;cerveza_ganadora;estilo;premio;medalla_base;tipo_premio;subcategoria;ciudad;pais
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Dupont;Bons Voeux;Double Saison;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Dupont;Bons Voeux;Double Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Dupont;Bons Voeux;Double Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Dupont;Moinette Bio;Double Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Dupont;Moinette Bio;Double Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Dupont;Moinette Bio;Double Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Dupont;Moinette Blonde;Double Saison;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Dupont;Moinette Blonde;Double Saison;Plata Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Dupont;Saison Dupont Dry Hop;Double Saison;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Dupont;Saison Dupont Dry Hop;Double Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Dupont;Saison Dupont Dry Hop;Double Saison;Bronce Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Dupont;Saison Dupont Dry Hopping;Double Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Dupont;Saison Dupont Dry Hopping;Double Saison;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Dupont;Monk's Stout Dupont;Dry Stout;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Dupont;Bière de Miel;Honey Beer;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Dupont;Bière de Miel;Honey Beer;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Dupont;Biolégère;Classic Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Dupont;Biolégère;Classic Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Dupont;Saison Dupont;Classic Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Dupont;Saison Dupont;Classic Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Dupont;Saison Dupont;Classic Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Dupont;Saison Dupont Bio;Classic Saison;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Dupont;Saison Dupont Bio;Classic Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Dupont;Saison Dupont Bio;Classic Saison;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Dupont;Saison Dupont Biologique;Classic Saison;Bronce Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Dupont;Saison Dupont Bio;Classic Saison;Best Brewery;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Etienne;La Gervoise Brune;Brown Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Etienne;La Gervoise Brune;Brown Ale;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Etienne;La Gervoise Brune;Brown Ale;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie FP;La Dunoise - Black IPA;Dark/Black IPA;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie GenGoulf;Fleur du Soleil;Hybrid;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Gobrecht;Sam Neipa;IPA Alcohol-Free/Low;Best Hoppy Beer;Oro;Beer;BeerPais;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Gode;"Bière Brut ""Méthode Originale"" Gôde";Brut Beer;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Gode;Bière Brut Methode Originale Gôde;Brut Beer;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Goudale;La Goudale Ambrée;Bières de Garde;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Goudale;Triple Secret des Moines Brune;Brown Ale;Bronze Medal;;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Goudale;Stout Coco;Fruit Beer;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Goudale;Goudale Bio;Gluten Free;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Goudale;La Premium Saint-Omer;International Pilsner;Bronce Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Goudale;Saint-Omer 5%;International Pilsner;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Goudale;La Goudale de Printemps;Light Bitter/Bitter/Best Bitter/ESB;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Goudale;Circus Triple;Smoked Beer;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Goudale;Goudale;Speciality beer (Higher than 7 ABV);Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Goudale;Goudale Ambrée;Strong Amber;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Goudale;La Triple Secret des Moines Grand cru;White IPA/Hoppy Weizen;Bronce Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Goudale;Goudale de Noël;Winter Ale;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Grain d’Orge;Aubel Pure;Best Bitter;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Grain d’Orge;Joup;Brown Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Grain d’Orge;Grelotte;Winter Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Historique de l'Abbaye du Cateau;Barley What ?;Barley Wine;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie La Binchoise;Bière des Ours;Honey Beer;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie La Garonnette;La Garonnette Blonde;Spéciale Belge;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie La Grenouille Assoiffée;Bière d'Hiver;Winter Ale;Bronce Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Lancelot;Blanche Hermine;Witbier;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Le Cochon Volant;Sanglier;American Red Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Lefebvre;Dikkenek Citra Hop;Belgian Ipa;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Lefebvre;Barbãr Blonde;Honey Beer;Oro Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Lefebvre;Ana Hop;Low-alcohol;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Lefebvre;Funky Brett;Classic Saison;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Lefebvre;Funky Brett;Classic Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Lefebvre;Hopus;Strong Blonde;Bronce Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Lefebvre;Saison 1900;Classic Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Copa Cerveza Austro - Ecuador;Internacional;2025-05;2025;Brasserie Les Danaïdes (Colab. Con Darts Club Des Gones);Génoise Blanche;Witbier;Bronce;Bronce;Beer;Style; - ;Francia
Copa Cerveza Austro - Ecuador;Internacional;2025-05;2025;Brasserie Les Danaïdes (Colab. Con Darts Club Des Gones);Génoise Blanche;Witbier;Oro;Oro;Beer;Style; - ;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Lupulus SPRL;Lupulus Hopera;Belgian Ipa;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Mélusine;BARBE BLEUE;Herb & Spice;Bronze Medal;;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Mélusine;Barbe Bleue;Double Herb & Spice;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Mélusine;Sabro's Féerique;Pacific IPA;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Mélusine;Nonnette;Porter;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Meteor;Meteor Blonde de Garde;Bières de Garde;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Meteor;Meteor Pils;Bohemian Pilsner;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Meteor;Brassin d'été;White IPA/Hoppy Weizen;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Meteor;Meteor White IPA;White IPA/Hoppy Weizen;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Meteor;Meteor White IPA;White IPA/Hoppy Weizen;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Minne;My Deer;Barley Wine;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Minne;Ardenne Triple;Golden Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Minne;Vinum;Grape Ale;Oro Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Minne;Wood des Vignes;Grape Ale;Bronce Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Minne;Triple Mademoiselle;Hybrid;Oro Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Minne;Woody Wood Red;Hybrid;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Minne;Super Sanglier;Light Bitter Blond/Golden Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Minne;Ardenne Saison;Classic Saison;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Minne;La Belle des Vignes;Speciality beer: Grape Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Minne;Vinum;Speciality beer: Italian Grape Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Mobius;Mobius Lo[W]cal;Low carb;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Brasserie Nationale d’Haiti;Prestige;Smoke Beer;Oro;Oro;Beer;Style;Port-au-Prince;EEUU
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Parisis;Mortal Kawa;Coffee Beer;Plata Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Pietra;Pietra Chocolate Stout;Chocolate Beer;Oro Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Pietra;Pietra Cicculata;Chocolate Beer;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Pietra;Pietra;German  Marzen;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Pietra;Pietra Bière de Noël;Winter Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie Pietra;Pietra Brassin d'Hiver;Winter Ale;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Pietra;Pietra Brassin d'Hiver;Winter Ale;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Pietra;Pietra Brassin d'Hiver;Winter Ale;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Robiche;Rur'ale Brune;Brown Ale;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie St Germain/ Page 24;Barley W;Barley Wine;Bronce Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie St Germain/ Page 24;Page 24 Double IPA;Double IPA;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie St Germain/ Page 24;La Fière Blonde;Golden Ale;Oro Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie St Germain/ Page 24;Imperial Russian Stout;Russian Imperial Stout;Bronce Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie St Germain/ Page 24;Russian Imperial Stout;Russian Imperial StoutBest French Beer 2024;Best French Beer;Oro;Beer;BeerPais;;Francia
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie St-Feuillien;St-Feuillien Blonde;Abbey Blond;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie St-Feuillien;St-Feuillien Blonde;Abbey Blond;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie St-Feuillien;Grisette Blonde Bio gluten free;Gluten Free;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie St-Feuillien;Grisette Citra Hop Bio;Gluten Free;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie St-Feuillien;Grisette Triple Bio gluten free;Gluten Free;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie St-Feuillien;St-Feuillien Five;Golden Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie St-Feuillien;St-Feuillien Five;Light Bitter Blond/Golden Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie St-Feuillien;St-Feuillien Grand Cru;Strong Blonde;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie St-Feuillien;St-Feuillien Grand Cru;Strong Blonde;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie St-Feuillien;St-Feuillien Grand Cru;Strong Blonde;Plata Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie St-Feuillien;St-Feuillien Grand Cru;Strong Blonde/Golden Ale;Bronze Medal;;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Surréaliste;Surrealiste Pale Ale;American Pale Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Surréaliste;Cosmic Rainbow;American Stout;Bronce Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Surréaliste;Dance Rave Dance;Session IPABest Belgian Beer 2023;Best Belgian Beer;Oro;Beer;BeerPais;;Belgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Val-Dieu;Excellence Grand Vin;Wood/Barrel Aged;Bronce Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Vanuxeem;Queue de Charrue Ambrée;American Amber Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie Vanuxeem;Queue de Charrue Ambrée;American Amber Ale;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie Vanuxeem;Queue de Charrue Ambrée;American Amber Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Vanuxeem;Queue de Charrue Ambrée;American Amber Ale;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Vanuxeem;Queue de Charrue Triple;Belgian Tripel;Oro Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie Vanuxeem;Queue de Charrue vieille brune;Oud Bruin (Flanders Brown Ale);Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie Vanuxeem;Queue de Charrue vieille brune;Oud Bruin (Flanders Brown Ale);Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie Vanuxeem;Queue de Charrue Vieille Brune;Oud Bruin (Flanders Brown Ale);Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Brasserie Vanuxeem;Queue de Charrue Vieille Brune;Oud Bruin (Flanders Brown Ale);Plata Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie Vanuxeem;Queue de Charrue Vieille Brune;Oud Rood (Flanders Red Ale);Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie-Distillerie Cap d'Ona;Barley Wine Brune 2017;Barley Wine;Best French Beer;Oro;Beer;BeerPais;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie-Distillerie Cap d'Ona;Ambrée Triple;Bières de Garde;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie-Distillerie Cap d'Ona;Ambrée Triple Bio;Bières de Garde;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie-Distillerie Cap d'Ona;Rousse Bio;Brown Ale;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie-Distillerie Cap d'Ona;Blonde IPA;English IPA;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2020-10;2020;Brasserie-Distillerie Cap d'Ona;Blonde Bio Sans Gluten;Gluten Free;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie-Distillerie Cap d'Ona;Blonde Muscat Bio;Gluten Free;Silver Medal;Plata;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2023-10;2023;Brasserie-Distillerie Cap d'Ona;Blonde Gingembre;Herb & Spice;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2024-10;2024;Brasserie-Distillerie Cap d'Ona;Wood Aged Imperial Stout;Imperial Stout Barrel or Wood Aged;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie-Distillerie Cap d'Ona;Wood Aged Imperial Stout;Russian Imperial Stout;Gold Medal;Oro;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie-Distillerie Cap d'Ona;Barley wine brune millésime 2017;Strong Dark Ale;Bronze Medal;;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2018-10;2018;Brasserie-Distillerie Cap d'Ona;Barley wine blonde;Winter Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie-Distillerie Cap d'Ona;Rousse de Noël;Winter Ale;Bronze Medal;;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2022-10;2022;Brasserie-Distillerie Cap d'Ona;Rousse Marron d'Hiver;Winter Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Francia
Brussels Beer Challenge;Bélgica;2021-10;2021;Brasserie-Distillerie Cap d'Ona;Rousse d'hiver aux marrons;Winter Ale;Best French Beer;Oro;Beer;BeerPais;;Francia
Brussels Beer Challenge;Bélgica;2019-10;2019;Brasserie-Distillerie Cap d'Ona;Barley wine mystère millésime 2017;Wood/Barrel Aged Higher Than 10 ABV);Bronze Medal;;Beer;BeerStyle;;Francia
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Brasseurs du Monde;L’Exploité;Sweet Stout;Oro;Oro;Beer;Style;St-Hyacinthe;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Brasseurs RJ;Belle Gueule Originale;Coffee Beer;Bronce;Bronce;Beer;Style;Montreal;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Brasseurs Sans Gluten;Glutenberg India Pale Ale;Historical Beer;Oro;Oro;Beer;Style;Montreal;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Brasseurs Sans Gluten;Glutenberg Lapsang d’Automne;Historical Beer;Plata;Plata;Beer;Style;Montreal;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Brasseurs Sans Gluten;Glutenberg Rousse;Indigenous Beer;Oro;Oro;Beer;Style;Montreal;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Brasseurs Sans Gluten;Glutenberg Pale Ale;Indigenous Beer;Plata;Plata;Beer;Style;Montreal;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Brasseurs Sans Gluten;Glutenberg Blonde;Indigenous Beer;Bronce;Bronce;Beer;Style;Montreal;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Brau Union Österreich;Edelweiss Hefetrüb;Smoke Beer;Bronce;Bronce;Beer;Style;Linz;EEUU
